product_name,category,price,date_sold,discount,quantity
Chocolate Bar,Snacks & Sweets,157.17,2025-02-21,0.08,18
Baby Shampoo,Baby Products,119.08,2025-04-05,0.17,1
Disinfectant Spray,Cleaning Supplies,106.56,2025-02-21,0.22,1
Diapers,Baby Products,133.33,2025-07-14,0.13,6
Biscuits,Snacks & Sweets,151.38,2025-06-29,0.06,17
Diapers,Baby Products,3.77,2025-01-31,0.3,9
Canned Beans,Pantry Staples,22.86,2025-01-23,0.21,2
Greek Yogurt,Dairy & Eggs,106.06,2025-02-04,0.27,3
Infant Formula,Baby Products,43.68,2025-02-09,0.13,5
Baby Wipes,Baby Products,132.36,2025-01-30,0.25,2
Bleach,Cleaning Supplies,136.27,2025-03-04,0.13,20
Sunflower Oil,Pantry Staples,183.26,2025-04-23,0.18,9
Toothpaste,Personal Care,164.51,2025-07-12,0.08,4
All-Purpose Flour,Pantry Staples,172.29,2025-05-29,0.01,5
Chocolate Bar,Snacks & Sweets,48.7,2025-03-15,0.28,5
Toothpaste,Personal Care,130.43,2025-06-09,0.17,15
Organic Eggs,Dairy & Eggs,49.95,2025-06-30,0.01,10
Teething Gel,Baby Products,101.58,2025-06-16,0.25,18
Sunflower Oil,Pantry Staples,123.13,2025-06-25,0.24,13
Deodorant,Personal Care,65.23,2025-04-10,0.27,12
Disinfectant Spray,Cleaning Supplies,97.98,2025-07-14,0.2,1
All-Purpose Flour,Pantry Staples,136.67,2025-03-10,0.09,17
Shampoo,Personal Care,169.47,2025-03-03,0.17,10
Deodorant,Personal Care,149.02,2025-03-04,0.34,16
Pasta,Pantry Staples,61.2,2025-06-28,0.04,11
Toothpaste,Personal Care,32.57,2025-02-22,0.33,2
Teething Gel,Baby Products,99.92,2025-02-27,0.11,19
Glass Cleaner,Cleaning Supplies,152.94,2025-01-30,0.19,1
Potato Chips,Snacks & Sweets,127.68,2025-02-17,0.35,5
Trail Mix,Snacks & Sweets,91.62,2025-02-09,0.19,1
Organic Eggs,Dairy & Eggs,19.84,2025-02-09,0.26,1
Diapers,Baby Products,119.07,2025-06-25,0.18,19
Gummy Bears,Snacks & Sweets,165.25,2025-04-18,0.22,7
Greek Yogurt,Dairy & Eggs,162.09,2025-03-26,0.19,15
Deodorant,Personal Care,39.54,2025-07-18,0.03,12
Baby Shampoo,Baby Products,183.1,2025-04-25,0.35,18
Baby Shampoo,Baby Products,89.7,2025-04-14,0.24,17
Scrub Sponge,Cleaning Supplies,158.6,2025-06-01,0.27,5
White Sugar,Pantry Staples,8.83,2025-03-20,0.33,6
Sunflower Oil,Pantry Staples,158.06,2025-05-28,0.31,3
Cheddar Cheese,Dairy & Eggs,198.97,2025-04-06,0.24,9
Organic Eggs,Dairy & Eggs,27.19,2025-04-28,0.29,14
Baby Shampoo,Baby Products,45.16,2025-04-06,0.28,5
Greek Yogurt,Dairy & Eggs,14.86,2025-06-14,0.14,12
All-Purpose Flour,Pantry Staples,186.45,2025-04-10,0.26,5
Infant Formula,Baby Products,167.65,2025-07-13,0.06,11
Fresh Milk,Dairy & Eggs,65.63,2025-04-25,0.1,6
Scrub Sponge,Cleaning Supplies,5.48,2025-06-05,0.34,18
Canned Beans,Pantry Staples,192.02,2025-07-02,0.27,11
Toothpaste,Personal Care,35.24,2025-06-13,0.12,1
Teething Gel,Baby Products,39.29,2025-05-07,0.06,6
Potato Chips,Snacks & Sweets,143.1,2025-04-20,0.06,20
Greek Yogurt,Dairy & Eggs,164.18,2025-07-09,0.29,7
White Sugar,Pantry Staples,97.72,2025-04-12,0.16,11
Diapers,Baby Products,88.7,2025-05-25,0.09,7
Infant Formula,Baby Products,199.81,2025-03-08,0.29,6
Canned Beans,Pantry Staples,179.77,2025-02-07,0.19,16
Liquid Detergent,Cleaning Supplies,112.22,2025-03-27,0.15,10
White Sugar,Pantry Staples,188.65,2025-07-20,0.0,1
Gummy Bears,Snacks & Sweets,191.25,2025-07-20,0.34,1
Deodorant,Personal Care,18.04,2025-04-04,0.31,3
Toothpaste,Personal Care,103.46,2025-03-13,0.03,7
Salted Butter,Dairy & Eggs,180.82,2025-03-23,0.26,18
Potato Chips,Snacks & Sweets,80.2,2025-03-20,0.07,9
Scrub Sponge,Cleaning Supplies,176.92,2025-03-11,0.21,2
Salted Butter,Dairy & Eggs,172.11,2025-04-22,0.28,20
Biscuits,Snacks & Sweets,111.8,2025-02-04,0.31,19
Deodorant,Personal Care,148.6,2025-06-11,0.05,20
Body Lotion,Personal Care,57.36,2025-05-14,0.22,11
Face Wash,Personal Care,81.68,2025-06-23,0.28,9
Liquid Detergent,Cleaning Supplies,42.11,2025-05-07,0.15,17
Shampoo,Personal Care,179.91,2025-03-18,0.09,20
Bleach,Cleaning Supplies,56.25,2025-03-04,0.09,17
Teething Gel,Baby Products,29.44,2025-05-17,0.21,1
Baby Shampoo,Baby Products,121.95,2025-07-22,0.07,19
Baby Wipes,Baby Products,124.25,2025-06-19,0.05,1
Salted Butter,Dairy & Eggs,31.11,2025-06-22,0.03,4
Face Wash,Personal Care,190.74,2025-04-20,0.22,9
Gummy Bears,Snacks & Sweets,31.98,2025-04-12,0.29,11
Fresh Milk,Dairy & Eggs,54.4,2025-02-25,0.35,17
Disinfectant Spray,Cleaning Supplies,125.51,2025-05-06,0.16,9
Body Lotion,Personal Care,156.83,2025-07-03,0.12,5
Diapers,Baby Products,5.26,2025-07-03,0.15,8
Sunflower Oil,Pantry Staples,15.44,2025-05-15,0.08,19
Trail Mix,Snacks & Sweets,156.78,2025-06-22,0.26,16
Fresh Milk,Dairy & Eggs,128.91,2025-02-14,0.19,3
Sunflower Oil,Pantry Staples,96.49,2025-04-30,0.04,1
Teething Gel,Baby Products,120.51,2025-04-26,0.05,7
Baby Shampoo,Baby Products,5.55,2025-05-12,0.02,2
Biscuits,Snacks & Sweets,112.96,2025-02-17,0.16,2
Greek Yogurt,Dairy & Eggs,77.51,2025-02-16,0.1,4
Face Wash,Personal Care,176.09,2025-04-23,0.01,6
Deodorant,Personal Care,197.64,2025-04-25,0.17,17
Scrub Sponge,Cleaning Supplies,144.66,2025-03-20,0.21,20
Biscuits,Snacks & Sweets,104.13,2025-07-08,0.34,10
Toothpaste,Personal Care,77.67,2025-05-27,0.15,4
Toothpaste,Personal Care,75.87,2025-01-27,0.22,7
Scrub Sponge,Cleaning Supplies,4.19,2025-07-15,0.31,4
Baby Shampoo,Baby Products,127.48,2025-05-12,0.07,11
Baby Wipes,Baby Products,48.6,2025-03-27,0.21,1
Body Lotion,Personal Care,26.99,2025-05-15,0.15,14
Canned Beans,Pantry Staples,41.06,2025-02-14,0.34,14
Biscuits,Snacks & Sweets,74.56,2025-05-18,0.14,4
Toothpaste,Personal Care,23.87,2025-03-07,0.02,3
Biscuits,Snacks & Sweets,64.58,2025-03-10,0.2,4
White Sugar,Pantry Staples,121.32,2025-05-18,0.07,10
Greek Yogurt,Dairy & Eggs,155.29,2025-01-31,0.31,10
Face Wash,Personal Care,134.75,2025-05-31,0.28,9
Organic Eggs,Dairy & Eggs,145.74,2025-05-06,0.05,6
White Sugar,Pantry Staples,141.27,2025-05-23,0.13,2
Greek Yogurt,Dairy & Eggs,9.42,2025-02-25,0.32,12
Deodorant,Personal Care,132.2,2025-02-05,0.02,14
Bleach,Cleaning Supplies,7.19,2025-06-04,0.05,19
Glass Cleaner,Cleaning Supplies,95.44,2025-05-08,0.18,17
Deodorant,Personal Care,55.49,2025-04-25,0.27,20
Body Lotion,Personal Care,136.26,2025-04-05,0.23,3
Glass Cleaner,Cleaning Supplies,85.09,2025-03-18,0.25,6
Bleach,Cleaning Supplies,42.09,2025-02-11,0.24,17
Toothpaste,Personal Care,24.67,2025-07-03,0.05,2
Bleach,Cleaning Supplies,194.97,2025-05-14,0.18,11
Salted Butter,Dairy & Eggs,134.63,2025-05-04,0.21,4
Shampoo,Personal Care,121.57,2025-02-03,0.28,9
Chocolate Bar,Snacks & Sweets,194.87,2025-01-25,0.15,9
Pasta,Pantry Staples,8.29,2025-02-24,0.15,2
Teething Gel,Baby Products,89.39,2025-06-10,0.05,17
Shampoo,Personal Care,19.28,2025-05-26,0.24,6
Trail Mix,Snacks & Sweets,121.8,2025-02-08,0.05,20
Sunflower Oil,Pantry Staples,74.13,2025-05-01,0.15,4
Baby Wipes,Baby Products,122.68,2025-01-26,0.02,15
Face Wash,Personal Care,163.88,2025-06-09,0.29,18
Deodorant,Personal Care,199.13,2025-07-18,0.27,15
Greek Yogurt,Dairy & Eggs,59.52,2025-05-20,0.05,2
Potato Chips,Snacks & Sweets,31.63,2025-05-16,0.03,18
Canned Beans,Pantry Staples,14.06,2025-01-24,0.21,7
Trail Mix,Snacks & Sweets,163.9,2025-07-11,0.3,3
Deodorant,Personal Care,166.41,2025-07-07,0.19,3
Biscuits,Snacks & Sweets,66.49,2025-07-15,0.11,10
All-Purpose Flour,Pantry Staples,9.47,2025-06-25,0.21,20
Deodorant,Personal Care,170.03,2025-03-26,0.11,14
Trail Mix,Snacks & Sweets,35.84,2025-06-10,0.12,18
Scrub Sponge,Cleaning Supplies,23.91,2025-01-30,0.02,20
Disinfectant Spray,Cleaning Supplies,39.32,2025-07-20,0.32,13
Infant Formula,Baby Products,193.82,2025-03-08,0.2,2
Scrub Sponge,Cleaning Supplies,175.84,2025-05-15,0.16,7
Diapers,Baby Products,72.73,2025-06-28,0.18,14
Pasta,Pantry Staples,119.89,2025-05-05,0.06,20
Baby Shampoo,Baby Products,72.75,2025-03-03,0.09,1
Deodorant,Personal Care,154.02,2025-07-19,0.11,7
Diapers,Baby Products,150.78,2025-03-02,0.35,2
Pasta,Pantry Staples,86.84,2025-04-12,0.34,1
Deodorant,Personal Care,38.78,2025-04-06,0.19,4
Toothpaste,Personal Care,136.69,2025-06-24,0.11,5
Face Wash,Personal Care,31.93,2025-04-18,0.24,1
Infant Formula,Baby Products,52.45,2025-03-03,0.18,16
Salted Butter,Dairy & Eggs,49.86,2025-05-17,0.0,10
Disinfectant Spray,Cleaning Supplies,171.33,2025-05-30,0.17,11
Toothpaste,Personal Care,70.37,2025-02-08,0.14,12
Disinfectant Spray,Cleaning Supplies,131.8,2025-02-24,0.02,6
Baby Wipes,Baby Products,132.95,2025-04-25,0.35,4
Infant Formula,Baby Products,91.6,2025-05-25,0.17,15
Scrub Sponge,Cleaning Supplies,130.93,2025-05-03,0.02,16
Scrub Sponge,Cleaning Supplies,113.05,2025-04-07,0.32,3
Potato Chips,Snacks & Sweets,153.57,2025-03-29,0.3,2
White Sugar,Pantry Staples,67.44,2025-03-27,0.18,12
Baby Wipes,Baby Products,28.49,2025-05-15,0.25,8
Sunflower Oil,Pantry Staples,163.5,2025-07-11,0.06,12
Trail Mix,Snacks & Sweets,90.11,2025-06-07,0.2,17
Canned Beans,Pantry Staples,32.12,2025-03-02,0.19,13
Salted Butter,Dairy & Eggs,89.98,2025-07-08,0.12,2
Face Wash,Personal Care,111.31,2025-01-31,0.11,2
All-Purpose Flour,Pantry Staples,138.92,2025-06-14,0.08,18
Toothpaste,Personal Care,58.68,2025-02-20,0.09,12
Fresh Milk,Dairy & Eggs,113.39,2025-06-07,0.01,11
White Sugar,Pantry Staples,34.89,2025-07-05,0.31,18
Teething Gel,Baby Products,155.22,2025-05-10,0.19,2
Liquid Detergent,Cleaning Supplies,130.11,2025-04-30,0.19,3
Canned Beans,Pantry Staples,81.37,2025-04-27,0.18,12
Baby Shampoo,Baby Products,56.34,2025-01-24,0.25,2
Deodorant,Personal Care,119.69,2025-05-22,0.21,3
Cheddar Cheese,Dairy & Eggs,91.1,2025-03-14,0.32,15
Teething Gel,Baby Products,123.54,2025-04-02,0.14,11
Salted Butter,Dairy & Eggs,6.97,2025-05-12,0.24,20
Face Wash,Personal Care,106.76,2025-04-29,0.26,20
Bleach,Cleaning Supplies,23.79,2025-04-07,0.1,18
Disinfectant Spray,Cleaning Supplies,14.36,2025-04-09,0.22,18
Liquid Detergent,Cleaning Supplies,56.38,2025-06-11,0.21,16
Body Lotion,Personal Care,105.66,2025-06-21,0.18,4
Greek Yogurt,Dairy & Eggs,164.44,2025-02-24,0.3,2
Trail Mix,Snacks & Sweets,98.99,2025-06-16,0.09,19
Organic Eggs,Dairy & Eggs,108.95,2025-03-22,0.1,4
Fresh Milk,Dairy & Eggs,95.17,2025-04-17,0.03,18
Fresh Milk,Dairy & Eggs,67.21,2025-01-31,0.34,8
Diapers,Baby Products,142.21,2025-02-19,0.27,13
Liquid Detergent,Cleaning Supplies,146.82,2025-02-09,0.05,15
Toothpaste,Personal Care,158.1,2025-06-27,0.0,4
All-Purpose Flour,Pantry Staples,86.55,2025-02-08,0.17,4
Fresh Milk,Dairy & Eggs,25.28,2025-04-08,0.19,2
White Sugar,Pantry Staples,147.14,2025-04-03,0.2,1
Shampoo,Personal Care,95.87,2025-06-09,0.11,1
Infant Formula,Baby Products,128.75,2025-07-19,0.18,17
White Sugar,Pantry Staples,96.07,2025-05-18,0.04,2
White Sugar,Pantry Staples,114.87,2025-06-04,0.08,5
Scrub Sponge,Cleaning Supplies,179.91,2025-02-05,0.13,1
Deodorant,Personal Care,138.73,2025-06-22,0.05,12
Infant Formula,Baby Products,143.04,2025-03-16,0.21,17
Salted Butter,Dairy & Eggs,113.55,2025-05-14,0.04,7
Baby Wipes,Baby Products,52.02,2025-02-15,0.35,9
Face Wash,Personal Care,24.5,2025-07-11,0.27,5
Diapers,Baby Products,141.22,2025-03-31,0.06,3
Sunflower Oil,Pantry Staples,72.81,2025-06-21,0.06,20
Biscuits,Snacks & Sweets,98.25,2025-06-03,0.06,7
White Sugar,Pantry Staples,17.92,2025-03-15,0.26,4
Biscuits,Snacks & Sweets,14.19,2025-02-19,0.09,15
Cheddar Cheese,Dairy & Eggs,149.71,2025-04-17,0.22,5
All-Purpose Flour,Pantry Staples,152.95,2025-04-21,0.12,7
Salted Butter,Dairy & Eggs,9.58,2025-03-24,0.21,18
Biscuits,Snacks & Sweets,150.0,2025-06-21,0.06,9
All-Purpose Flour,Pantry Staples,94.45,2025-02-02,0.19,14
Fresh Milk,Dairy & Eggs,171.22,2025-04-02,0.17,19
Fresh Milk,Dairy & Eggs,107.49,2025-05-23,0.27,3
Trail Mix,Snacks & Sweets,186.15,2025-04-05,0.32,4
Chocolate Bar,Snacks & Sweets,199.29,2025-05-15,0.08,19
All-Purpose Flour,Pantry Staples,70.56,2025-05-10,0.32,18
White Sugar,Pantry Staples,42.54,2025-05-28,0.17,6
Diapers,Baby Products,139.49,2025-07-24,0.05,6
Infant Formula,Baby Products,34.29,2025-07-16,0.25,6
Canned Beans,Pantry Staples,177.41,2025-07-14,0.14,12
Face Wash,Personal Care,125.35,2025-02-03,0.1,9
White Sugar,Pantry Staples,39.59,2025-03-20,0.18,16
Gummy Bears,Snacks & Sweets,157.15,2025-06-15,0.28,15
Baby Shampoo,Baby Products,9.97,2025-04-26,0.07,19
Greek Yogurt,Dairy & Eggs,187.09,2025-05-03,0.13,4
Sunflower Oil,Pantry Staples,125.09,2025-06-03,0.01,9
Cheddar Cheese,Dairy & Eggs,16.12,2025-06-14,0.21,15
Trail Mix,Snacks & Sweets,31.9,2025-04-16,0.32,3
Baby Wipes,Baby Products,190.52,2025-04-17,0.22,20
Bleach,Cleaning Supplies,126.19,2025-05-17,0.23,5
Bleach,Cleaning Supplies,117.98,2025-04-25,0.01,8
Teething Gel,Baby Products,107.32,2025-07-21,0.31,8
Trail Mix,Snacks & Sweets,161.46,2025-01-28,0.08,4
Canned Beans,Pantry Staples,38.53,2025-02-14,0.34,18
Toothpaste,Personal Care,47.77,2025-02-06,0.15,8
Scrub Sponge,Cleaning Supplies,62.64,2025-06-15,0.34,16
Gummy Bears,Snacks & Sweets,27.83,2025-04-18,0.17,15
Fresh Milk,Dairy & Eggs,98.49,2025-01-28,0.29,16
Pasta,Pantry Staples,93.93,2025-04-22,0.35,4
Fresh Milk,Dairy & Eggs,43.92,2025-04-01,0.27,3
Organic Eggs,Dairy & Eggs,176.93,2025-07-04,0.2,15
Body Lotion,Personal Care,122.41,2025-07-02,0.18,5
Bleach,Cleaning Supplies,134.47,2025-05-06,0.18,7
Deodorant,Personal Care,11.8,2025-05-01,0.17,20
Body Lotion,Personal Care,8.0,2025-05-26,0.07,16
Disinfectant Spray,Cleaning Supplies,139.52,2025-04-23,0.04,1
Disinfectant Spray,Cleaning Supplies,159.87,2025-06-03,0.01,14
Greek Yogurt,Dairy & Eggs,178.68,2025-03-17,0.24,18
Salted Butter,Dairy & Eggs,122.22,2025-03-20,0.22,20
Bleach,Cleaning Supplies,182.52,2025-07-07,0.34,12
Fresh Milk,Dairy & Eggs,35.74,2025-04-14,0.05,12
Pasta,Pantry Staples,81.52,2025-07-04,0.05,19
Teething Gel,Baby Products,90.58,2025-03-25,0.34,10
Greek Yogurt,Dairy & Eggs,164.22,2025-02-08,0.14,6
All-Purpose Flour,Pantry Staples,140.48,2025-02-08,0.17,13
Organic Eggs,Dairy & Eggs,104.44,2025-05-28,0.12,8
Infant Formula,Baby Products,31.92,2025-06-05,0.13,4
Teething Gel,Baby Products,70.07,2025-02-11,0.04,9
Potato Chips,Snacks & Sweets,182.05,2025-01-31,0.27,15
Disinfectant Spray,Cleaning Supplies,136.58,2025-07-19,0.23,5
Bleach,Cleaning Supplies,45.64,2025-06-18,0.22,20
Salted Butter,Dairy & Eggs,54.98,2025-07-16,0.06,3
Salted Butter,Dairy & Eggs,20.1,2025-04-23,0.03,16
Cheddar Cheese,Dairy & Eggs,33.36,2025-07-10,0.11,14
Scrub Sponge,Cleaning Supplies,58.37,2025-03-09,0.07,8
Teething Gel,Baby Products,80.14,2025-06-07,0.14,14
Glass Cleaner,Cleaning Supplies,190.47,2025-06-12,0.13,6
Greek Yogurt,Dairy & Eggs,25.44,2025-07-19,0.02,8
Fresh Milk,Dairy & Eggs,167.45,2025-05-13,0.01,15
Canned Beans,Pantry Staples,164.11,2025-03-25,0.31,18
Body Lotion,Personal Care,95.41,2025-06-15,0.31,9
Greek Yogurt,Dairy & Eggs,24.0,2025-04-04,0.06,10
Salted Butter,Dairy & Eggs,92.18,2025-05-31,0.34,14
Bleach,Cleaning Supplies,16.64,2025-03-26,0.1,19
Face Wash,Personal Care,69.02,2025-06-05,0.32,3
Baby Shampoo,Baby Products,40.92,2025-02-24,0.09,12
Canned Beans,Pantry Staples,186.81,2025-05-17,0.18,15
Greek Yogurt,Dairy & Eggs,31.27,2025-04-12,0.25,8
Pasta,Pantry Staples,51.69,2025-07-13,0.27,8
All-Purpose Flour,Pantry Staples,74.41,2025-04-04,0.32,5
Salted Butter,Dairy & Eggs,98.45,2025-03-17,0.26,15
Bleach,Cleaning Supplies,81.15,2025-01-27,0.0,1
White Sugar,Pantry Staples,157.91,2025-03-23,0.1,14
Face Wash,Personal Care,38.16,2025-05-27,0.21,20
Body Lotion,Personal Care,97.39,2025-03-14,0.24,17
Fresh Milk,Dairy & Eggs,74.91,2025-06-03,0.31,11
Biscuits,Snacks & Sweets,5.23,2025-05-29,0.23,1
Sunflower Oil,Pantry Staples,64.29,2025-05-09,0.32,7
White Sugar,Pantry Staples,79.13,2025-07-07,0.34,13
Body Lotion,Personal Care,121.66,2025-03-02,0.1,4
Liquid Detergent,Cleaning Supplies,10.98,2025-04-13,0.14,10
Potato Chips,Snacks & Sweets,40.02,2025-07-15,0.18,19
Pasta,Pantry Staples,14.52,2025-03-18,0.04,3
Scrub Sponge,Cleaning Supplies,180.83,2025-06-02,0.09,14
Teething Gel,Baby Products,189.84,2025-07-24,0.15,16
Glass Cleaner,Cleaning Supplies,71.76,2025-05-01,0.07,13
Chocolate Bar,Snacks & Sweets,43.19,2025-04-16,0.16,9
Bleach,Cleaning Supplies,60.77,2025-04-07,0.22,12
All-Purpose Flour,Pantry Staples,132.11,2025-04-04,0.21,19
Chocolate Bar,Snacks & Sweets,160.24,2025-04-17,0.34,17
Shampoo,Personal Care,33.68,2025-02-11,0.2,18
Organic Eggs,Dairy & Eggs,146.18,2025-02-19,0.26,2
Disinfectant Spray,Cleaning Supplies,135.13,2025-05-07,0.34,9
Glass Cleaner,Cleaning Supplies,107.53,2025-07-18,0.31,14
Chocolate Bar,Snacks & Sweets,185.33,2025-07-10,0.25,5
Chocolate Bar,Snacks & Sweets,32.88,2025-05-24,0.11,19
Sunflower Oil,Pantry Staples,36.51,2025-07-23,0.2,6
Organic Eggs,Dairy & Eggs,105.31,2025-03-25,0.32,6
Scrub Sponge,Cleaning Supplies,163.02,2025-06-03,0.22,8
Cheddar Cheese,Dairy & Eggs,52.07,2025-05-19,0.13,5
Baby Wipes,Baby Products,41.51,2025-07-14,0.01,11
Salted Butter,Dairy & Eggs,187.53,2025-05-01,0.33,8
Organic Eggs,Dairy & Eggs,184.4,2025-05-23,0.04,14
All-Purpose Flour,Pantry Staples,101.44,2025-03-19,0.28,8
Pasta,Pantry Staples,142.67,2025-05-15,0.33,3
Cheddar Cheese,Dairy & Eggs,120.57,2025-02-28,0.01,4
Biscuits,Snacks & Sweets,168.53,2025-02-23,0.18,7
Disinfectant Spray,Cleaning Supplies,171.78,2025-06-09,0.21,1
Potato Chips,Snacks & Sweets,154.6,2025-07-23,0.04,20
Salted Butter,Dairy & Eggs,65.36,2025-04-20,0.12,12
Chocolate Bar,Snacks & Sweets,16.27,2025-05-10,0.15,5
White Sugar,Pantry Staples,186.86,2025-04-12,0.12,4
Toothpaste,Personal Care,56.21,2025-06-16,0.33,8
Canned Beans,Pantry Staples,45.72,2025-03-12,0.15,7
Deodorant,Personal Care,188.34,2025-04-30,0.19,18
Toothpaste,Personal Care,131.91,2025-04-07,0.24,3
Baby Shampoo,Baby Products,4.81,2025-05-16,0.02,11
Fresh Milk,Dairy & Eggs,137.65,2025-01-26,0.33,4
Chocolate Bar,Snacks & Sweets,89.13,2025-05-13,0.03,17
Toothpaste,Personal Care,6.61,2025-01-29,0.13,15
Salted Butter,Dairy & Eggs,176.92,2025-02-19,0.03,3
Diapers,Baby Products,199.47,2025-03-06,0.1,4
Baby Wipes,Baby Products,86.24,2025-04-04,0.17,12
Shampoo,Personal Care,118.77,2025-03-08,0.34,15
Greek Yogurt,Dairy & Eggs,174.52,2025-03-27,0.01,10
Toothpaste,Personal Care,12.1,2025-04-15,0.34,7
Infant Formula,Baby Products,136.07,2025-04-30,0.25,5
White Sugar,Pantry Staples,159.64,2025-04-04,0.26,17
Infant Formula,Baby Products,15.39,2025-02-21,0.21,17
All-Purpose Flour,Pantry Staples,144.58,2025-01-24,0.1,6
Face Wash,Personal Care,17.28,2025-07-06,0.29,9
Cheddar Cheese,Dairy & Eggs,52.45,2025-05-01,0.18,10
Shampoo,Personal Care,150.78,2025-03-04,0.21,2
Diapers,Baby Products,29.77,2025-03-12,0.03,20
Organic Eggs,Dairy & Eggs,58.17,2025-06-04,0.09,2
Scrub Sponge,Cleaning Supplies,153.81,2025-05-13,0.28,13
Pasta,Pantry Staples,82.31,2025-03-21,0.12,5
Diapers,Baby Products,165.33,2025-06-02,0.08,7
Biscuits,Snacks & Sweets,194.78,2025-04-04,0.1,20
Deodorant,Personal Care,63.98,2025-04-14,0.34,10
Chocolate Bar,Snacks & Sweets,132.27,2025-04-01,0.27,18
Diapers,Baby Products,129.79,2025-06-22,0.15,5
Baby Shampoo,Baby Products,8.9,2025-01-31,0.15,6
Infant Formula,Baby Products,110.53,2025-06-23,0.17,14
Shampoo,Personal Care,72.68,2025-04-03,0.15,3
Infant Formula,Baby Products,125.14,2025-04-15,0.24,3
Sunflower Oil,Pantry Staples,133.0,2025-01-31,0.28,18
Infant Formula,Baby Products,120.35,2025-07-04,0.04,10
Bleach,Cleaning Supplies,146.32,2025-04-20,0.13,2
Salted Butter,Dairy & Eggs,71.41,2025-02-10,0.31,10
Glass Cleaner,Cleaning Supplies,110.57,2025-05-14,0.24,9
All-Purpose Flour,Pantry Staples,98.35,2025-03-03,0.03,14
Sunflower Oil,Pantry Staples,93.54,2025-03-11,0.3,17
Cheddar Cheese,Dairy & Eggs,89.09,2025-05-10,0.05,8
White Sugar,Pantry Staples,86.19,2025-03-23,0.29,3
Body Lotion,Personal Care,19.58,2025-03-18,0.34,12
Trail Mix,Snacks & Sweets,104.67,2025-03-03,0.25,18
Baby Shampoo,Baby Products,110.72,2025-02-03,0.19,6
Infant Formula,Baby Products,60.76,2025-04-26,0.32,19
Teething Gel,Baby Products,181.55,2025-04-19,0.1,14
Disinfectant Spray,Cleaning Supplies,88.08,2025-02-20,0.09,2
Diapers,Baby Products,75.48,2025-05-04,0.28,7
Infant Formula,Baby Products,182.15,2025-05-16,0.29,2
Body Lotion,Personal Care,82.53,2025-06-07,0.24,7
Baby Wipes,Baby Products,105.14,2025-05-07,0.27,3
Toothpaste,Personal Care,75.22,2025-03-24,0.11,16
Gummy Bears,Snacks & Sweets,122.16,2025-06-16,0.13,11
Body Lotion,Personal Care,33.68,2025-01-27,0.11,17
Greek Yogurt,Dairy & Eggs,90.07,2025-03-08,0.19,10
All-Purpose Flour,Pantry Staples,136.48,2025-05-12,0.08,4
Baby Shampoo,Baby Products,3.81,2025-03-16,0.02,2
Pasta,Pantry Staples,46.81,2025-05-09,0.01,18
Disinfectant Spray,Cleaning Supplies,105.16,2025-04-02,0.12,16
All-Purpose Flour,Pantry Staples,72.1,2025-07-04,0.22,17
Canned Beans,Pantry Staples,71.69,2025-07-19,0.01,20
Face Wash,Personal Care,161.2,2025-05-29,0.0,18
Liquid Detergent,Cleaning Supplies,52.93,2025-04-14,0.27,9
Disinfectant Spray,Cleaning Supplies,195.8,2025-05-26,0.16,5
Sunflower Oil,Pantry Staples,38.62,2025-01-29,0.32,16
Fresh Milk,Dairy & Eggs,121.39,2025-02-16,0.14,4
Baby Wipes,Baby Products,75.08,2025-04-06,0.34,18
Pasta,Pantry Staples,110.94,2025-05-01,0.14,7
Gummy Bears,Snacks & Sweets,111.73,2025-05-06,0.01,13
Infant Formula,Baby Products,113.23,2025-02-28,0.14,6
Greek Yogurt,Dairy & Eggs,163.81,2025-06-21,0.06,1
Disinfectant Spray,Cleaning Supplies,150.45,2025-02-24,0.06,2
White Sugar,Pantry Staples,8.23,2025-06-19,0.31,8
Shampoo,Personal Care,49.37,2025-03-07,0.34,15
Gummy Bears,Snacks & Sweets,56.35,2025-05-21,0.05,1
Deodorant,Personal Care,91.03,2025-04-29,0.08,7
Infant Formula,Baby Products,136.23,2025-02-14,0.24,19
Pasta,Pantry Staples,120.48,2025-01-29,0.11,6
Canned Beans,Pantry Staples,68.44,2025-04-11,0.15,14
Shampoo,Personal Care,13.63,2025-02-04,0.1,14
Canned Beans,Pantry Staples,159.41,2025-05-30,0.06,18
White Sugar,Pantry Staples,188.05,2025-05-14,0.24,12
Infant Formula,Baby Products,152.69,2025-03-08,0.27,12
Body Lotion,Personal Care,38.64,2025-03-17,0.11,2
Body Lotion,Personal Care,143.73,2025-03-03,0.14,12
Fresh Milk,Dairy & Eggs,121.47,2025-06-19,0.14,16
Trail Mix,Snacks & Sweets,153.11,2025-04-22,0.2,10
Liquid Detergent,Cleaning Supplies,160.34,2025-07-22,0.11,4
All-Purpose Flour,Pantry Staples,82.94,2025-07-08,0.28,20
Glass Cleaner,Cleaning Supplies,58.4,2025-01-30,0.1,17
Biscuits,Snacks & Sweets,18.0,2025-01-25,0.28,10
Baby Shampoo,Baby Products,102.78,2025-05-21,0.15,12
Trail Mix,Snacks & Sweets,187.51,2025-04-24,0.25,4
Biscuits,Snacks & Sweets,104.8,2025-03-25,0.07,7
Salted Butter,Dairy & Eggs,89.02,2025-02-03,0.16,14
Body Lotion,Personal Care,183.37,2025-01-25,0.04,5
Greek Yogurt,Dairy & Eggs,72.48,2025-06-01,0.35,6
