sales_id,product_id,store_id,date_id,price,discount,quantity,product_name,category,store_name,city,date_sold,day,month,year,quarter,weekday,net_price,revenue
5769069,320,2,2025-03-08,74.8,0.16,14,Tomatoes,Fresh Produce,Lulu Hypermarket Al Khor,Qatar,2025-03-08,8,3,2025,1,Saturday,62.831999999999994,879.6479999999999
5769070,574,2,2025-02-27,176.3,0.24,12,Pita Bread,Bakery,Lulu Hypermarket Al Khor,Qatar,2025-02-27,27,2,2025,1,Thursday,133.988,1607.856
5769071,309,2,2025-02-09,61.33,0.13,15,Air Freshener,Home Essentials,Lulu Hypermarket Al Khor,Qatar,2025-02-09,9,2,2025,1,Sunday,53.357099999999996,800.3565
5769072,240,2,2025-05-07,79.95,0.18,6,Mixed Vegetables,Frozen Foods,Lulu Hypermarket Al Khor,Qatar,2025-05-07,7,5,2025,2,Wednesday,65.55900000000001,393.35400000000004
5769073,593,2,2025-01-28,222.04,0.25,4,Red Bull,Beverages,Lulu Hypermarket Al Khor,Qatar,2025-01-28,28,1,2025,1,Tuesday,166.53,666.12
5769074,222,2,2025-02-22,250.45,0.07,14,Salmon Fillet,Meat & Seafood,Lulu Hypermarket Al Khor,Qatar,2025-02-22,22,2,2025,1,Saturday,232.91849999999997,3260.8589999999995
5769075,238,2,2025-05-08,23.91,0.17,9,Frozen Pizza,Frozen Foods,Lulu Hypermarket Al Khor,Qatar,2025-05-08,8,5,2025,2,Thursday,19.845299999999998,178.6077
5769076,237,2,2025-03-24,121.37,0.26,14,French Fries,Frozen Foods,Lulu Hypermarket Al Khor,Qatar,2025-03-24,24,3,2025,1,Monday,89.8138,1257.3932
5769077,483,2,2025-03-31,203.33,0.18,9,Croissant,Bakery,Lulu Hypermarket Al Khor,Qatar,2025-03-31,31,3,2025,1,Monday,166.7306,1500.5754000000002
5769078,415,2,2025-03-06,119.48,0.27,8,Tissue Box,Home Essentials,Lulu Hypermarket Al Khor,Qatar,2025-03-06,6,3,2025,1,Thursday,87.2204,697.7632
5769079,315,2,2025-07-06,203.56,0.17,15,Detergent,Home Essentials,Lulu Hypermarket Al Khor,Qatar,2025-07-06,6,7,2025,3,Sunday,168.9548,2534.322
5769080,31,2,2025-06-29,192.28,0.01,7,Donuts,Bakery,Lulu Hypermarket Al Khor,Qatar,2025-06-29,29,6,2025,2,Sunday,190.3572,1332.5004000000001
5769081,239,2,2025-03-02,39.44,0.14,14,Coca-Cola Bottle,Beverages,Lulu Hypermarket Al Khor,Qatar,2025-03-02,2,3,2025,1,Sunday,33.9184,474.8576
5769082,141,2,2025-03-19,143.2,0.08,11,Lamb Chops,Meat & Seafood,Lulu Hypermarket Al Khor,Qatar,2025-03-19,19,3,2025,1,Wednesday,131.744,1449.184
5769083,415,2,2025-04-09,180.01,0.37,9,Tissue Box,Home Essentials,Lulu Hypermarket Al Khor,Qatar,2025-04-09,9,4,2025,2,Wednesday,113.4063,1020.6567
5769084,240,2,2025-03-31,42.13,0.36,3,Mixed Vegetables,Frozen Foods,Lulu Hypermarket Al Khor,Qatar,2025-03-31,31,3,2025,1,Monday,26.9632,80.8896
5769085,212,2,2025-04-05,174.25,0.02,5,Mop,Home Essentials,Lulu Hypermarket Al Khor,Qatar,2025-04-05,5,4,2025,2,Saturday,170.765,853.8249999999999
5769086,234,2,2025-04-07,11.99,0.03,5,White Bread,Bakery,Lulu Hypermarket Al Khor,Qatar,2025-04-07,7,4,2025,2,Monday,11.6303,58.1515
5769087,215,2,2025-07-21,188.11,0.31,14,Apples,Fresh Produce,Lulu Hypermarket Al Khor,Qatar,2025-07-21,21,7,2025,3,Monday,129.7959,1817.1426
5769088,309,2,2025-04-04,109.39,0.28,15,Air Freshener,Home Essentials,Lulu Hypermarket Al Khor,Qatar,2025-04-04,4,4,2025,2,Friday,78.7608,1181.412
5769089,238,2,2025-03-12,215.98,0.06,13,Frozen Pizza,Frozen Foods,Lulu Hypermarket Al Khor,Qatar,2025-03-12,12,3,2025,1,Wednesday,203.02119999999996,2639.2755999999995
5769090,238,2,2025-05-01,138.04,0.15,8,Frozen Pizza,Frozen Foods,Lulu Hypermarket Al Khor,Qatar,2025-05-01,1,5,2025,2,Thursday,117.33399999999999,938.6719999999999
5769091,212,2,2025-04-29,229.05,0.27,15,Mop,Home Essentials,Lulu Hypermarket Al Khor,Qatar,2025-04-29,29,4,2025,2,Tuesday,167.2065,2508.0975
5769092,234,2,2025-02-12,276.94,0.15,14,White Bread,Bakery,Lulu Hypermarket Al Khor,Qatar,2025-02-12,12,2,2025,1,Wednesday,235.399,3295.5860000000002
5769093,415,2,2025-05-09,217.46,0.37,2,Tissue Box,Home Essentials,Lulu Hypermarket Al Khor,Qatar,2025-05-09,9,5,2025,2,Friday,136.9998,273.9996
5769094,234,2,2025-04-29,182.19,0.15,3,White Bread,Bakery,Lulu Hypermarket Al Khor,Qatar,2025-04-29,29,4,2025,2,Tuesday,154.8615,464.58450000000005
5769095,483,2,2025-03-01,80.72,0.24,12,Croissant,Bakery,Lulu Hypermarket Al Khor,Qatar,2025-03-01,1,3,2025,1,Saturday,61.3472,736.1664000000001
5769096,486,2,2025-03-09,125.44,0.3,13,Bananas,Fresh Produce,Lulu Hypermarket Al Khor,Qatar,2025-03-09,9,3,2025,1,Sunday,87.80799999999999,1141.504
5769097,215,2,2025-03-13,242.57,0.32,7,Apples,Fresh Produce,Lulu Hypermarket Al Khor,Qatar,2025-03-13,13,3,2025,1,Thursday,164.9476,1154.6332
5769098,320,2,2025-06-14,121.35,0.38,15,Tomatoes,Fresh Produce,Lulu Hypermarket Al Khor,Qatar,2025-06-14,14,6,2025,2,Saturday,75.237,1128.5549999999998
5769099,222,2,2025-05-14,129.83,0.34,11,Salmon Fillet,Meat & Seafood,Lulu Hypermarket Al Khor,Qatar,2025-05-14,14,5,2025,2,Wednesday,85.6878,942.5658
5769100,486,2,2025-03-17,219.2,0.09,7,Bananas,Fresh Produce,Lulu Hypermarket Al Khor,Qatar,2025-03-17,17,3,2025,1,Monday,199.472,1396.304
5769101,228,2,2025-07-19,38.89,0.24,7,Cucumbers,Fresh Produce,Lulu Hypermarket Al Khor,Qatar,2025-07-19,19,7,2025,3,Saturday,29.5564,206.8948
5769102,38,2,2025-04-09,201.48,0.31,10,Aluminium Foil,Home Essentials,Lulu Hypermarket Al Khor,Qatar,2025-04-09,9,4,2025,2,Wednesday,139.0212,1390.212
5769103,239,2,2025-02-21,105.35,0.2,1,Coca-Cola Bottle,Beverages,Lulu Hypermarket Al Khor,Qatar,2025-02-21,21,2,2025,1,Friday,84.28,84.28
5769104,234,2,2025-06-03,106.0,0.23,9,White Bread,Bakery,Lulu Hypermarket Al Khor,Qatar,2025-06-03,3,6,2025,2,Tuesday,81.62,734.58
5769105,415,2,2025-06-04,228.2,0.24,9,Tissue Box,Home Essentials,Lulu Hypermarket Al Khor,Qatar,2025-06-04,4,6,2025,2,Wednesday,173.432,1560.888
5769106,133,2,2025-06-04,115.0,0.25,14,Beef Mince,Meat & Seafood,Lulu Hypermarket Al Khor,Qatar,2025-06-04,4,6,2025,2,Wednesday,86.25,1207.5
5769107,238,2,2025-03-31,235.21,0.14,1,Frozen Pizza,Frozen Foods,Lulu Hypermarket Al Khor,Qatar,2025-03-31,31,3,2025,1,Monday,202.2806,202.2806
5769108,486,2,2025-06-03,117.72,0.31,1,Bananas,Fresh Produce,Lulu Hypermarket Al Khor,Qatar,2025-06-03,3,6,2025,2,Tuesday,81.2268,81.2268
5769109,320,2,2025-02-22,95.85,0.21,13,Tomatoes,Fresh Produce,Lulu Hypermarket Al Khor,Qatar,2025-02-22,22,2,2025,1,Saturday,75.72149999999999,984.3794999999999
5769110,483,2,2025-02-05,276.59,0.32,13,Croissant,Bakery,Lulu Hypermarket Al Khor,Qatar,2025-02-05,5,2,2025,1,Wednesday,188.08119999999997,2445.0555999999997
5769111,319,2,2025-06-05,95.98,0.22,13,Pepsi Can,Beverages,Lulu Hypermarket Al Khor,Qatar,2025-06-05,5,6,2025,2,Thursday,74.8644,973.2372
5769112,574,2,2025-02-21,10.72,0.09,8,Pita Bread,Bakery,Lulu Hypermarket Al Khor,Qatar,2025-02-21,21,2,2025,1,Friday,9.7552,78.0416
5769113,574,2,2025-04-10,130.46,0.08,9,Pita Bread,Bakery,Lulu Hypermarket Al Khor,Qatar,2025-04-10,10,4,2025,2,Thursday,120.02320000000002,1080.2088
5769114,212,2,2025-06-01,263.58,0.33,5,Mop,Home Essentials,Lulu Hypermarket Al Khor,Qatar,2025-06-01,1,6,2025,2,Sunday,176.59859999999998,882.9929999999999
5769115,486,2,2025-03-08,268.56,0.1,10,Bananas,Fresh Produce,Lulu Hypermarket Al Khor,Qatar,2025-03-08,8,3,2025,1,Saturday,241.704,2417.04
5769116,416,2,2025-04-15,88.21,0.01,3,Orange Juice,Beverages,Lulu Hypermarket Al Khor,Qatar,2025-04-15,15,4,2025,2,Tuesday,87.3279,261.9837
5769117,237,2,2025-05-30,11.32,0.31,6,French Fries,Frozen Foods,Lulu Hypermarket Al Khor,Qatar,2025-05-30,30,5,2025,2,Friday,7.8107999999999995,46.864799999999995
5769118,483,2,2025-02-24,296.64,0.26,1,Croissant,Bakery,Lulu Hypermarket Al Khor,Qatar,2025-02-24,24,2,2025,1,Monday,219.5136,219.5136
5769119,31,2,2025-07-02,285.18,0.36,3,Donuts,Bakery,Lulu Hypermarket Al Khor,Qatar,2025-07-02,2,7,2025,3,Wednesday,182.51520000000002,547.5456
5769120,240,2,2025-05-18,266.46,0.35,4,Mixed Vegetables,Frozen Foods,Lulu Hypermarket Al Khor,Qatar,2025-05-18,18,5,2025,2,Sunday,173.19899999999998,692.7959999999999
5769121,40,2,2025-03-16,160.39,0.09,14,Prawns,Meat & Seafood,Lulu Hypermarket Al Khor,Qatar,2025-03-16,16,3,2025,1,Sunday,145.95489999999998,2043.3685999999998
5769122,238,2,2025-06-07,164.27,0.23,7,Frozen Pizza,Frozen Foods,Lulu Hypermarket Al Khor,Qatar,2025-06-07,7,6,2025,2,Saturday,126.48790000000001,885.4153000000001
5769123,237,2,2025-04-20,31.74,0.32,11,French Fries,Frozen Foods,Lulu Hypermarket Al Khor,Qatar,2025-04-20,20,4,2025,2,Sunday,21.583199999999998,237.41519999999997
5769124,232,2,2025-05-04,36.49,0.11,6,Chicken Nuggets,Frozen Foods,Lulu Hypermarket Al Khor,Qatar,2025-05-04,4,5,2025,2,Sunday,32.4761,194.85660000000001
5769125,486,2,2025-04-30,290.94,0.27,9,Bananas,Fresh Produce,Lulu Hypermarket Al Khor,Qatar,2025-04-30,30,4,2025,2,Wednesday,212.3862,1911.4758
5769126,593,2,2025-06-27,121.42,0.31,3,Red Bull,Beverages,Lulu Hypermarket Al Khor,Qatar,2025-06-27,27,6,2025,2,Friday,83.7798,251.33939999999998
5769127,239,2,2025-07-12,82.45,0.08,14,Coca-Cola Bottle,Beverages,Lulu Hypermarket Al Khor,Qatar,2025-07-12,12,7,2025,3,Saturday,75.854,1061.956
5769128,319,2,2025-05-19,11.21,0.33,1,Pepsi Can,Beverages,Lulu Hypermarket Al Khor,Qatar,2025-05-19,19,5,2025,2,Monday,7.5107,7.5107
5769129,574,2,2025-02-01,209.64,0.22,9,Pita Bread,Bakery,Lulu Hypermarket Al Khor,Qatar,2025-02-01,1,2,2025,1,Saturday,163.51919999999998,1471.6727999999998
5769130,238,2,2025-06-05,178.18,0.31,2,Frozen Pizza,Frozen Foods,Lulu Hypermarket Al Khor,Qatar,2025-06-05,5,6,2025,2,Thursday,122.9442,245.8884
5769131,238,2,2025-02-19,277.94,0.04,6,Frozen Pizza,Frozen Foods,Lulu Hypermarket Al Khor,Qatar,2025-02-19,19,2,2025,1,Wednesday,266.8224,1600.9344
5769132,47,2,2025-07-14,271.16,0.09,10,Ice Cream Tub,Frozen Foods,Lulu Hypermarket Al Khor,Qatar,2025-07-14,14,7,2025,3,Monday,246.75560000000004,2467.5560000000005
5769133,320,2,2025-03-25,287.46,0.04,11,Tomatoes,Fresh Produce,Lulu Hypermarket Al Khor,Qatar,2025-03-25,25,3,2025,1,Tuesday,275.9616,3035.5775999999996
5769134,239,2,2025-04-22,288.93,0.35,5,Coca-Cola Bottle,Beverages,Lulu Hypermarket Al Khor,Qatar,2025-04-22,22,4,2025,2,Tuesday,187.80450000000002,939.0225
5769135,222,2,2025-06-12,172.47,0.14,2,Salmon Fillet,Meat & Seafood,Lulu Hypermarket Al Khor,Qatar,2025-06-12,12,6,2025,2,Thursday,148.3242,296.6484
5769136,309,2,2025-06-12,139.64,0.28,12,Air Freshener,Home Essentials,Lulu Hypermarket Al Khor,Qatar,2025-06-12,12,6,2025,2,Thursday,100.54079999999999,1206.4895999999999
5769137,31,2,2025-03-06,118.06,0.0,6,Donuts,Bakery,Lulu Hypermarket Al Khor,Qatar,2025-03-06,6,3,2025,1,Thursday,118.06,708.36
5769138,212,2,2025-01-25,127.23,0.16,8,Mop,Home Essentials,Lulu Hypermarket Al Khor,Qatar,2025-01-25,25,1,2025,1,Saturday,106.8732,854.9856
5769139,314,2,2025-05-03,196.01,0.34,6,Chicken Breast,Meat & Seafood,Lulu Hypermarket Al Khor,Qatar,2025-05-03,3,5,2025,2,Saturday,129.36659999999998,776.1995999999999
5769140,309,2,2025-02-01,100.54,0.35,4,Air Freshener,Home Essentials,Lulu Hypermarket Al Khor,Qatar,2025-02-01,1,2,2025,1,Saturday,65.35100000000001,261.40400000000005
5769141,239,2,2025-03-24,58.85,0.13,2,Coca-Cola Bottle,Beverages,Lulu Hypermarket Al Khor,Qatar,2025-03-24,24,3,2025,1,Monday,51.1995,102.399
5769142,483,2,2025-05-25,276.26,0.29,15,Croissant,Bakery,Lulu Hypermarket Al Khor,Qatar,2025-05-25,25,5,2025,2,Sunday,196.1446,2942.169
5769143,309,2,2025-06-20,184.47,0.2,12,Air Freshener,Home Essentials,Lulu Hypermarket Al Khor,Qatar,2025-06-20,20,6,2025,2,Friday,147.576,1770.9119999999998
5769144,316,2,2025-03-15,156.3,0.21,13,Green Tea,Beverages,Lulu Hypermarket Al Khor,Qatar,2025-03-15,15,3,2025,1,Saturday,123.47700000000002,1605.2010000000002
5769145,215,2,2025-04-24,113.64,0.24,2,Apples,Fresh Produce,Lulu Hypermarket Al Khor,Qatar,2025-04-24,24,4,2025,2,Thursday,86.3664,172.7328
5769146,237,2,2025-07-13,138.23,0.11,14,French Fries,Frozen Foods,Lulu Hypermarket Al Khor,Qatar,2025-07-13,13,7,2025,3,Sunday,123.0247,1722.3458
5769147,593,2,2025-02-25,84.45,0.04,5,Red Bull,Beverages,Lulu Hypermarket Al Khor,Qatar,2025-02-25,25,2,2025,1,Tuesday,81.072,405.36
5769148,307,2,2025-04-22,20.78,0.37,7,Chocolate Cake,Bakery,Lulu Hypermarket Al Khor,Qatar,2025-04-22,22,4,2025,2,Tuesday,13.0914,91.63980000000001
5769149,307,2,2025-03-09,252.09,0.05,9,Chocolate Cake,Bakery,Lulu Hypermarket Al Khor,Qatar,2025-03-09,9,3,2025,1,Sunday,239.4855,2155.3695
5769150,315,2,2025-03-18,286.21,0.23,6,Detergent,Home Essentials,Lulu Hypermarket Al Khor,Qatar,2025-03-18,18,3,2025,1,Tuesday,220.3817,1322.2902
5769151,238,2,2025-02-24,59.9,0.1,13,Frozen Pizza,Frozen Foods,Lulu Hypermarket Al Khor,Qatar,2025-02-24,24,2,2025,1,Monday,53.91,700.8299999999999
5769152,320,2,2025-03-09,174.33,0.19,8,Tomatoes,Fresh Produce,Lulu Hypermarket Al Khor,Qatar,2025-03-09,9,3,2025,1,Sunday,141.20730000000003,1129.6584000000003
5769153,31,2,2025-04-04,54.65,0.37,7,Donuts,Bakery,Lulu Hypermarket Al Khor,Qatar,2025-04-04,4,4,2025,2,Friday,34.4295,241.0065
5769154,320,2,2025-02-01,208.07,0.22,12,Tomatoes,Fresh Produce,Lulu Hypermarket Al Khor,Qatar,2025-02-01,1,2,2025,1,Saturday,162.2946,1947.5352
5769155,239,2,2025-06-10,254.86,0.22,8,Coca-Cola Bottle,Beverages,Lulu Hypermarket Al Khor,Qatar,2025-06-10,10,6,2025,2,Tuesday,198.79080000000002,1590.3264000000001
5769156,238,2,2025-05-03,292.02,0.26,7,Frozen Pizza,Frozen Foods,Lulu Hypermarket Al Khor,Qatar,2025-05-03,3,5,2025,2,Saturday,216.0948,1512.6635999999999
5769157,131,2,2025-07-04,214.72,0.24,13,Carrots,Fresh Produce,Lulu Hypermarket Al Khor,Qatar,2025-07-04,4,7,2025,3,Friday,163.1872,2121.4336
5769158,47,2,2025-05-12,14.82,0.19,2,Ice Cream Tub,Frozen Foods,Lulu Hypermarket Al Khor,Qatar,2025-05-12,12,5,2025,2,Monday,12.0042,24.0084
5769159,38,2,2025-07-04,183.28,0.39,6,Aluminium Foil,Home Essentials,Lulu Hypermarket Al Khor,Qatar,2025-07-04,4,7,2025,3,Friday,111.8008,670.8048
5769160,212,2,2025-03-28,104.79,0.14,10,Mop,Home Essentials,Lulu Hypermarket Al Khor,Qatar,2025-03-28,28,3,2025,1,Friday,90.1194,901.194
5769161,141,2,2025-02-06,182.61,0.09,9,Lamb Chops,Meat & Seafood,Lulu Hypermarket Al Khor,Qatar,2025-02-06,6,2,2025,1,Thursday,166.17510000000001,1495.5759
5769162,222,2,2025-01-31,237.85,0.27,7,Salmon Fillet,Meat & Seafood,Lulu Hypermarket Al Khor,Qatar,2025-01-31,31,1,2025,1,Friday,173.63049999999998,1215.4134999999999
5769163,47,2,2025-02-23,122.79,0.26,3,Ice Cream Tub,Frozen Foods,Lulu Hypermarket Al Khor,Qatar,2025-02-23,23,2,2025,1,Sunday,90.86460000000001,272.59380000000004
5769164,141,2,2025-06-30,129.09,0.28,14,Lamb Chops,Meat & Seafood,Lulu Hypermarket Al Khor,Qatar,2025-06-30,30,6,2025,2,Monday,92.9448,1301.2272
5769165,415,2,2025-07-02,49.36,0.35,7,Tissue Box,Home Essentials,Lulu Hypermarket Al Khor,Qatar,2025-07-02,2,7,2025,3,Wednesday,32.084,224.58800000000002
5769166,319,2,2025-01-27,13.81,0.14,10,Pepsi Can,Beverages,Lulu Hypermarket Al Khor,Qatar,2025-01-27,27,1,2025,1,Monday,11.8766,118.76599999999999
5769167,31,2,2025-07-06,10.07,0.06,10,Donuts,Bakery,Lulu Hypermarket Al Khor,Qatar,2025-07-06,6,7,2025,3,Sunday,9.4658,94.658
5769168,141,2,2025-06-12,110.88,0.07,5,Lamb Chops,Meat & Seafood,Lulu Hypermarket Al Khor,Qatar,2025-06-12,12,6,2025,2,Thursday,103.1184,515.592
5769169,320,2,2025-05-13,248.08,0.22,15,Tomatoes,Fresh Produce,Lulu Hypermarket Al Khor,Qatar,2025-05-13,13,5,2025,2,Tuesday,193.50240000000002,2902.5360000000005
5769170,38,2,2025-02-18,189.98,0.12,2,Aluminium Foil,Home Essentials,Lulu Hypermarket Al Khor,Qatar,2025-02-18,18,2,2025,1,Tuesday,167.1824,334.3648
5769171,38,2,2025-07-09,173.14,0.15,9,Aluminium Foil,Home Essentials,Lulu Hypermarket Al Khor,Qatar,2025-07-09,9,7,2025,3,Wednesday,147.16899999999998,1324.5209999999997
5769172,234,2,2025-06-08,258.22,0.11,9,White Bread,Bakery,Lulu Hypermarket Al Khor,Qatar,2025-06-08,8,6,2025,2,Sunday,229.81580000000002,2068.3422
5769173,38,2,2025-04-24,114.43,0.23,13,Aluminium Foil,Home Essentials,Lulu Hypermarket Al Khor,Qatar,2025-04-24,24,4,2025,2,Thursday,88.11110000000001,1145.4443
5769174,228,2,2025-05-12,239.79,0.29,4,Cucumbers,Fresh Produce,Lulu Hypermarket Al Khor,Qatar,2025-05-12,12,5,2025,2,Monday,170.25089999999997,681.0035999999999
5769175,131,2,2025-06-14,51.91,0.26,12,Carrots,Fresh Produce,Lulu Hypermarket Al Khor,Qatar,2025-06-14,14,6,2025,2,Saturday,38.413399999999996,460.96079999999995
5769176,307,2,2025-07-05,40.82,0.25,14,Chocolate Cake,Bakery,Lulu Hypermarket Al Khor,Qatar,2025-07-05,5,7,2025,3,Saturday,30.615000000000002,428.61
5769177,47,2,2025-04-17,278.77,0.32,5,Ice Cream Tub,Frozen Foods,Lulu Hypermarket Al Khor,Qatar,2025-04-17,17,4,2025,2,Thursday,189.56359999999998,947.8179999999999
5769178,31,2,2025-03-19,122.31,0.26,6,Donuts,Bakery,Lulu Hypermarket Al Khor,Qatar,2025-03-19,19,3,2025,1,Wednesday,90.5094,543.0563999999999
5769179,483,2,2025-07-07,158.01,0.05,4,Croissant,Bakery,Lulu Hypermarket Al Khor,Qatar,2025-07-07,7,7,2025,3,Monday,150.1095,600.438
5769180,416,2,2025-06-26,263.24,0.33,13,Orange Juice,Beverages,Lulu Hypermarket Al Khor,Qatar,2025-06-26,26,6,2025,2,Thursday,176.37079999999997,2292.8203999999996
5769181,309,2,2025-01-26,70.46,0.25,15,Air Freshener,Home Essentials,Lulu Hypermarket Al Khor,Qatar,2025-01-26,26,1,2025,1,Sunday,52.845,792.675
5769182,234,2,2025-03-21,265.54,0.27,2,White Bread,Bakery,Lulu Hypermarket Al Khor,Qatar,2025-03-21,21,3,2025,1,Friday,193.8442,387.6884
5769183,237,2,2025-04-07,227.04,0.36,11,French Fries,Frozen Foods,Lulu Hypermarket Al Khor,Qatar,2025-04-07,7,4,2025,2,Monday,145.3056,1598.3616
5769184,212,2,2025-03-02,148.98,0.14,5,Mop,Home Essentials,Lulu Hypermarket Al Khor,Qatar,2025-03-02,2,3,2025,1,Sunday,128.12279999999998,640.6139999999999
5769185,319,2,2025-07-11,47.21,0.2,2,Pepsi Can,Beverages,Lulu Hypermarket Al Khor,Qatar,2025-07-11,11,7,2025,3,Friday,37.768,75.536
5769186,239,2,2025-02-13,76.49,0.26,11,Coca-Cola Bottle,Beverages,Lulu Hypermarket Al Khor,Qatar,2025-02-13,13,2,2025,1,Thursday,56.602599999999995,622.6286
5769187,212,2,2025-03-28,276.92,0.16,6,Mop,Home Essentials,Lulu Hypermarket Al Khor,Qatar,2025-03-28,28,3,2025,1,Friday,232.6128,1395.6768
5769188,222,2,2025-06-19,21.19,0.05,3,Salmon Fillet,Meat & Seafood,Lulu Hypermarket Al Khor,Qatar,2025-06-19,19,6,2025,2,Thursday,20.1305,60.39150000000001
5769189,315,2,2025-02-06,239.57,0.38,6,Detergent,Home Essentials,Lulu Hypermarket Al Khor,Qatar,2025-02-06,6,2,2025,1,Thursday,148.5334,891.2004
5769190,133,2,2025-03-09,149.09,0.11,12,Beef Mince,Meat & Seafood,Lulu Hypermarket Al Khor,Qatar,2025-03-09,9,3,2025,1,Sunday,132.6901,1592.2812
5769191,486,2,2025-05-20,17.43,0.09,8,Bananas,Fresh Produce,Lulu Hypermarket Al Khor,Qatar,2025-05-20,20,5,2025,2,Tuesday,15.8613,126.8904
5769192,38,2,2025-06-07,19.97,0.03,10,Aluminium Foil,Home Essentials,Lulu Hypermarket Al Khor,Qatar,2025-06-07,7,6,2025,2,Saturday,19.3709,193.709
5769193,316,2,2025-01-24,126.44,0.37,4,Green Tea,Beverages,Lulu Hypermarket Al Khor,Qatar,2025-01-24,24,1,2025,1,Friday,79.6572,318.6288
5769194,320,2,2025-05-14,117.34,0.17,7,Tomatoes,Fresh Produce,Lulu Hypermarket Al Khor,Qatar,2025-05-14,14,5,2025,2,Wednesday,97.3922,681.7454
5769195,314,2,2025-07-10,223.99,0.2,8,Chicken Breast,Meat & Seafood,Lulu Hypermarket Al Khor,Qatar,2025-07-10,10,7,2025,3,Thursday,179.192,1433.536
5769196,316,2,2025-04-11,125.31,0.22,6,Green Tea,Beverages,Lulu Hypermarket Al Khor,Qatar,2025-04-11,11,4,2025,2,Friday,97.74180000000001,586.4508000000001
5769197,228,2,2025-03-07,241.29,0.26,1,Cucumbers,Fresh Produce,Lulu Hypermarket Al Khor,Qatar,2025-03-07,7,3,2025,1,Friday,178.5546,178.5546
5769198,309,2,2025-03-01,189.35,0.04,5,Air Freshener,Home Essentials,Lulu Hypermarket Al Khor,Qatar,2025-03-01,1,3,2025,1,Saturday,181.77599999999998,908.8799999999999
5769199,416,2,2025-02-28,275.54,0.13,5,Orange Juice,Beverages,Lulu Hypermarket Al Khor,Qatar,2025-02-28,28,2,2025,1,Friday,239.71980000000002,1198.5990000000002
5769200,228,2,2025-06-01,75.1,0.03,7,Cucumbers,Fresh Produce,Lulu Hypermarket Al Khor,Qatar,2025-06-01,1,6,2025,2,Sunday,72.847,509.929
5769201,31,2,2025-04-02,12.34,0.09,14,Donuts,Bakery,Lulu Hypermarket Al Khor,Qatar,2025-04-02,2,4,2025,2,Wednesday,11.2294,157.2116
5769202,38,2,2025-06-05,71.98,0.08,13,Aluminium Foil,Home Essentials,Lulu Hypermarket Al Khor,Qatar,2025-06-05,5,6,2025,2,Thursday,66.22160000000001,860.8808000000001
5769203,316,2,2025-01-23,41.12,0.14,7,Green Tea,Beverages,Lulu Hypermarket Al Khor,Qatar,2025-01-23,23,1,2025,1,Thursday,35.3632,247.5424
5769204,309,2,2025-03-24,66.53,0.29,6,Air Freshener,Home Essentials,Lulu Hypermarket Al Khor,Qatar,2025-03-24,24,3,2025,1,Monday,47.2363,283.4178
5769205,232,2,2025-03-02,144.87,0.31,13,Chicken Nuggets,Frozen Foods,Lulu Hypermarket Al Khor,Qatar,2025-03-02,2,3,2025,1,Sunday,99.96029999999999,1299.4839
5769206,47,2,2025-06-13,122.08,0.3,6,Ice Cream Tub,Frozen Foods,Lulu Hypermarket Al Khor,Qatar,2025-06-13,13,6,2025,2,Friday,85.45599999999999,512.7359999999999
5769207,316,2,2025-02-06,82.36,0.09,10,Green Tea,Beverages,Lulu Hypermarket Al Khor,Qatar,2025-02-06,6,2,2025,1,Thursday,74.94760000000001,749.4760000000001
5769208,307,2,2025-05-02,8.14,0.26,4,Chocolate Cake,Bakery,Lulu Hypermarket Al Khor,Qatar,2025-05-02,2,5,2025,2,Friday,6.0236,24.0944
5769209,315,2,2025-03-28,195.03,0.08,15,Detergent,Home Essentials,Lulu Hypermarket Al Khor,Qatar,2025-03-28,28,3,2025,1,Friday,179.4276,2691.414
5769210,238,2,2025-06-23,257.67,0.12,13,Frozen Pizza,Frozen Foods,Lulu Hypermarket Al Khor,Qatar,2025-06-23,23,6,2025,2,Monday,226.74960000000002,2947.7448000000004
5769211,315,2,2025-03-18,114.75,0.16,14,Detergent,Home Essentials,Lulu Hypermarket Al Khor,Qatar,2025-03-18,18,3,2025,1,Tuesday,96.39,1349.46
5769212,40,2,2025-04-11,50.89,0.24,2,Prawns,Meat & Seafood,Lulu Hypermarket Al Khor,Qatar,2025-04-11,11,4,2025,2,Friday,38.6764,77.3528
5769213,47,2,2025-04-07,44.53,0.39,1,Ice Cream Tub,Frozen Foods,Lulu Hypermarket Al Khor,Qatar,2025-04-07,7,4,2025,2,Monday,27.1633,27.1633
5769214,486,2,2025-04-21,20.55,0.17,7,Bananas,Fresh Produce,Lulu Hypermarket Al Khor,Qatar,2025-04-21,21,4,2025,2,Monday,17.0565,119.3955
5769215,237,2,2025-06-22,160.01,0.09,8,French Fries,Frozen Foods,Lulu Hypermarket Al Khor,Qatar,2025-06-22,22,6,2025,2,Sunday,145.60909999999998,1164.8727999999999
5769216,307,2,2025-02-27,227.06,0.26,3,Chocolate Cake,Bakery,Lulu Hypermarket Al Khor,Qatar,2025-02-27,27,2,2025,1,Thursday,168.02439999999999,504.07319999999993
5769217,415,2,2025-05-11,109.54,0.02,10,Tissue Box,Home Essentials,Lulu Hypermarket Al Khor,Qatar,2025-05-11,11,5,2025,2,Sunday,107.34920000000001,1073.4920000000002
